"comment","length","nefe","mfei1","mfei2","mfei3","mfei4","tot_bases","n_stems","n_loops","dP","dG","diff","gccontent","aa","ac","ag","au","ca","cc","cg","cu","ga","gc","gg","gu","ua","uc","ug","uu"
"random_seq_from_cds__NO_55216",85,-0.317411764705882,-0.405401069518717,-0.0782352941176471,-0.104313725490196,-0.312941176470588,85,4,3,1,-0.312941176470588,0.00447058823529406,0.771929824561403,0.0476190476190476,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0476190476190476,0.0595238095238095,0.0238095238095238,0.154761904761905,0.0238095238095238,0.0833333333333333,0.0476190476190476,0.0833333333333333,0.0357142857142857,0.107142857142857,0.130952380952381,0.0476190476190476
"random_seq_from_cds__NO_55210",110,-0.327727272727273,-0.411326378539493,-0.0627272727272727,-0.104545454545455,-0.313636363636364,110,5,3,1,-0.313636363636364,0.014090909090909,0.7625,0.0458715596330275,0.0458715596330275,0.0275229357798165,0.0458715596330275,0.0458715596330275,0.036697247706422,0.0275229357798165,0.0917431192660551,0.073394495412844,0.055045871559633,0.155963302752294,0.073394495412844,0.00917431192660551,0.0642201834862385,0.137614678899083,0.0642201834862385
"random_seq_from_cds__NO_71877",89,-0.210898876404494,-0.312950916617386,-0.0471910112359551,-0.0471910112359551,-0.18876404494382,89,4,4,1,-0.18876404494382,0.0221348314606741,0.603174603174603,0.0909090909090909,0.0454545454545455,0.0681818181818182,0.0795454545454545,0.0681818181818182,0.0340909090909091,0.0227272727272727,0.0795454545454545,0.0795454545454545,0.0568181818181818,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0681818181818182,0.0795454545454545,0.0909090909090909
"random_seq_from_cds__NO_15607",85,-0.573411764705882,-0.667198404785643,-0.56235294117647,-0.56235294117647,-0.56235294117647,85,1,1,1,-0.56235294117647,0.0110588235294119,0.842857142857143,0,0.0357142857142857,0.0714285714285714,0.0238095238095238,0.0833333333333333,0.202380952380952,0.0119047619047619,0.0476190476190476,0.0238095238095238,0.0476190476190476,0.166666666666667,0.107142857142857,0.0238095238095238,0.0595238095238095,0.0952380952380952,0
"random_seq_from_cds__NO_19790",95,-0.170947368421053,-0.232496626180837,-0.0307368421052632,-0.0307368421052632,-0.153684210526316,95,5,5,1,-0.153684210526316,0.0172631578947368,0.661016949152542,0.0531914893617021,0.0638297872340425,0.0319148936170213,0.0638297872340425,0.0531914893617021,0.0425531914893617,0,0.138297872340426,0.0531914893617021,0.0319148936170213,0.0319148936170213,0.0531914893617021,0.0531914893617021,0.0957446808510638,0.106382978723404,0.127659574468085
"random_seq_from_cds__NO_55248",84,-0.291904761904762,-0.481626984126984,-0.0545238095238095,-0.0908730158730159,-0.272619047619048,84,5,3,1,-0.272619047619048,0.0192857142857143,0.566037735849057,0.0602409638554217,0.0240963855421687,0.0602409638554217,0.120481927710843,0.0602409638554217,0.0240963855421687,0,0.0843373493975904,0.072289156626506,0.0120481927710843,0.0481927710843374,0.0602409638554217,0.0843373493975904,0.108433734939759,0.0843373493975904,0.0963855421686747
"random_seq_from_cds__NO_43710",82,-0.254878048780488,-0.274252557041699,-0.0332752613240418,-0.0388211382113821,-0.232926829268293,82,7,6,1,-0.232926829268293,0.0219512195121951,0.849315068493151,0.0123456790123457,0.0493827160493827,0.0617283950617284,0.0123456790123457,0.111111111111111,0.197530864197531,0.148148148148148,0.0493827160493827,0.0123456790123457,0.160493827160494,0.0246913580246914,0.0493827160493827,0,0.111111111111111,0,0
"random_seq_from_cds__NO_54290",70,-0.321142857142857,-0.32,-0.0714285714285714,-0.0714285714285714,-0.285714285714286,70,4,4,1,-0.285714285714286,0.0354285714285715,0.892857142857143,0,0.0144927536231884,0.0289855072463768,0.0434782608695652,0.0579710144927536,0.0144927536231884,0.072463768115942,0.0289855072463768,0.0289855072463768,0.130434782608696,0.289855072463768,0.101449275362319,0,0.0144927536231884,0.144927536231884,0.0289855072463768
"random_seq_from_cds__NO_20403",110,-0.206,-0.326173361522199,-0.0263636363636364,-0.0461363636363636,-0.184545454545455,110,7,4,1,-0.184545454545455,0.0214545454545454,0.565789473684211,0.0825688073394495,0.073394495412844,0.0642201834862385,0.0825688073394495,0.100917431192661,0.018348623853211,0,0.073394495412844,0.055045871559633,0.036697247706422,0.0458715596330275,0.055045871559633,0.055045871559633,0.0642201834862385,0.0917431192660551,0.100917431192661
"random_seq_from_cds__NO_47998",87,-0.375747126436782,-0.487616569073954,-0.0708045977011494,-0.0885057471264368,-0.354022988505747,87,5,4,1,-0.354022988505747,0.0217241379310344,0.726027397260274,0.0697674418604651,0,0.13953488372093,0.0232558139534884,0.0697674418604651,0.0581395348837209,0.0116279069767442,0.0465116279069767,0.0581395348837209,0.104651162790698,0.197674418604651,0.0581395348837209,0.0232558139534884,0.0348837209302326,0.0697674418604651,0.0348837209302326
"random_seq_from_cds__NO_54292",73,-0.327671232876712,-0.38125,-0.1,-0.15,-0.3,73,3,2,1,-0.3,0.0276712328767124,0.786885245901639,0.0138888888888889,0.0277777777777778,0.111111111111111,0.0277777777777778,0.0972222222222222,0.0833333333333333,0.0138888888888889,0.0416666666666667,0.0555555555555556,0.0972222222222222,0.208333333333333,0.0555555555555556,0.0138888888888889,0.0416666666666667,0.0833333333333333,0.0277777777777778
"random_seq_from_cds__NO_43718",86,-0.346860465116279,-0.437691970162352,-0.0552325581395349,-0.11046511627907,-0.331395348837209,86,6,3,1,-0.331395348837209,0.0154651162790698,0.757142857142857,0.0235294117647059,0.0470588235294118,0.0941176470588235,0.0235294117647059,0.0705882352941176,0.0588235294117647,0.0117647058823529,0.0941176470588235,0.0705882352941176,0.0823529411764706,0.188235294117647,0.0470588235294118,0.0352941176470588,0.0352941176470588,0.0941176470588235,0.0235294117647059
"random_seq_from_cds__NO_43717",86,-0.368837209302326,-0.463242894056848,-0.0704651162790698,-0.0880813953488372,-0.352325581395349,86,5,4,1,-0.352325581395349,0.0165116279069767,0.76056338028169,0.0235294117647059,0.0470588235294118,0.105882352941176,0.0117647058823529,0.0941176470588235,0.152941176470588,0.0117647058823529,0.0941176470588235,0.0470588235294118,0.0823529411764706,0.0941176470588235,0.0588235294117647,0.0352941176470588,0.0588235294117647,0.0705882352941176,0.0117647058823529
"random_seq_from_cds__NO_38626",95,-0.372631578947368,-0.468771929824561,-0.0703157894736842,-0.0878947368421053,-0.351578947368421,95,5,4,1,-0.351578947368421,0.0210526315789474,0.75,0.0319148936170213,0.0531914893617021,0.0638297872340425,0.0531914893617021,0.0531914893617021,0.117021276595745,0.0212765957446809,0.0531914893617021,0.0851063829787234,0.0638297872340425,0.148936170212766,0.0531914893617021,0.0319148936170213,0.0212765957446809,0.106382978723404,0.0425531914893617
"random_seq_from_cds__NO_52158",85,-0.397882352941176,-0.466600199401795,-0.0764705882352941,-0.127450980392157,-0.382352941176471,85,5,3,1,-0.382352941176471,0.0155294117647059,0.819444444444444,0.0119047619047619,0.0476190476190476,0.0952380952380952,0,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0952380952380952,0.0238095238095238,0.154761904761905,0.0833333333333333,0.0476190476190476,0.0238095238095238,0.0476190476190476,0.0714285714285714,0.0119047619047619
"random_seq_from_cds__NO_47991",80,-0.24875,-0.398678571428571,-0.114375,-0.114375,-0.22875,80,2,2,1,-0.22875,0.02,0.573770491803279,0.0886075949367089,0.0632911392405063,0.0759493670886076,0.10126582278481,0.0886075949367089,0.0379746835443038,0.0253164556962025,0.0379746835443038,0.126582278481013,0.0253164556962025,0.0632911392405063,0.0253164556962025,0.0126582278481013,0.0632911392405063,0.0886075949367089,0.0759493670886076
"random_seq_from_cds__NO_52159",84,-0.353690476190476,-0.451688311688312,-0.0559523809523809,-0.167857142857143,-0.335714285714286,84,6,2,1,-0.335714285714286,0.0179761904761905,0.743243243243243,0.0240963855421687,0.0481927710843374,0.156626506024096,0,0.0963855421686747,0.0602409638554217,0.036144578313253,0.0240963855421687,0.0843373493975904,0.108433734939759,0.168674698795181,0.072289156626506,0.0240963855421687,0.0120481927710843,0.072289156626506,0.0120481927710843
"random_seq_from_cds__NO_62905",110,-0.425272727272727,-0.493808975834292,-0.0812727272727273,-0.0812727272727273,-0.406363636363636,110,5,5,1,-0.406363636363636,0.0189090909090909,0.822916666666667,0.018348623853211,0.0642201834862385,0.055045871559633,0.00917431192660551,0.0642201834862385,0.100917431192661,0.119266055045872,0.036697247706422,0.0642201834862385,0.146788990825688,0.146788990825688,0.0458715596330275,0.00917431192660551,0.00917431192660551,0.0825688073394495,0.0275229357798165
"random_seq_from_cds__NO_38623",84,-0.24297619047619,-0.384868421052632,-0.045,-0.075,-0.225,84,5,3,1,-0.225,0.0179761904761905,0.584615384615385,0.0963855421686747,0.0963855421686747,0.0602409638554217,0.0602409638554217,0.108433734939759,0.072289156626506,0.0240963855421687,0.0602409638554217,0.0602409638554217,0.0481927710843374,0.0602409638554217,0.0240963855421687,0.0602409638554217,0.0481927710843374,0.0481927710843374,0.072289156626506
"random_seq_from_cds__NO_45850",85,-0.225411764705882,-0.34318339100346,-0.0335294117647059,-0.100588235294118,-0.201176470588235,85,6,2,1,-0.201176470588235,0.024235294117647,0.586206896551724,0.0714285714285714,0.0595238095238095,0.107142857142857,0.0357142857142857,0.107142857142857,0.0119047619047619,0,0.0476190476190476,0.0833333333333333,0.0476190476190476,0.0357142857142857,0.0714285714285714,0.0238095238095238,0.0476190476190476,0.0952380952380952,0.154761904761905
"random_seq_from_cds__NO_15658",80,-0.319375,-0.387132352941176,-0.0759375,-0.151875,-0.30375,80,4,2,1,-0.30375,0.015625,0.784615384615385,0.0126582278481013,0.0632911392405063,0.0632911392405063,0.0253164556962025,0.126582278481013,0.164556962025316,0.0126582278481013,0.113924050632911,0.0253164556962025,0.113924050632911,0.0632911392405063,0.0253164556962025,0.0126582278481013,0.0632911392405063,0.0886075949367089,0.0253164556962025
"random_seq_from_cds__NO_15659",71,-0.254929577464789,-0.343281309478493,-0.0470422535211268,-0.0588028169014084,-0.235211267605634,71,5,4,1,-0.235211267605634,0.0197183098591549,0.685185185185185,0.0571428571428571,0.0142857142857143,0.0857142857142857,0.0857142857142857,0.128571428571429,0.0571428571428571,0.0142857142857143,0.1,0.0571428571428571,0.0857142857142857,0.0714285714285714,0.0142857142857143,0,0.128571428571429,0.0571428571428571,0.0428571428571429
"random_seq_from_cds__NO_62901",87,-0.41183908045977,-0.460496067755596,-0.0994252873563218,-0.132567049808429,-0.397701149425287,87,4,3,1,-0.397701149425287,0.0141379310344827,0.863636363636364,0,0.0232558139534884,0.0348837209302326,0.0465116279069767,0.0697674418604651,0.13953488372093,0.104651162790698,0.0348837209302326,0.0348837209302326,0.0697674418604651,0.127906976744186,0.0813953488372093,0,0.116279069767442,0.0465116279069767,0.0697674418604651
"random_seq_from_cds__NO_47993",82,-0.310975609756098,-0.490441661173368,-0.0604878048780488,-0.075609756097561,-0.302439024390244,82,5,4,1,-0.302439024390244,0.00853658536585367,0.616666666666667,0.0617283950617284,0.0617283950617284,0.0740740740740741,0.0740740740740741,0.111111111111111,0.037037037037037,0,0.0740740740740741,0.0617283950617284,0.0493827160493827,0.0740740740740741,0.0493827160493827,0.0493827160493827,0.0740740740740741,0.0864197530864197,0.0617283950617284
"random_seq_from_cds__NO_55242",72,-0.316944444444444,-0.433705962059621,-0.0753472222222222,-0.301388888888889,-0.301388888888889,72,4,1,1,-0.301388888888889,0.0155555555555556,0.694915254237288,0.0422535211267606,0.0704225352112676,0.0845070422535211,0.0563380281690141,0.126760563380282,0.0563380281690141,0.0563380281690141,0.0845070422535211,0.0845070422535211,0.0845070422535211,0.028169014084507,0.0422535211267606,0,0.0985915492957746,0.0845070422535211,0
"random_seq_from_cds__NO_55241",71,-0.339154929577465,-0.373239436619718,-0.0792253521126761,-0.105633802816901,-0.316901408450704,71,4,3,1,-0.316901408450704,0.0222535211267605,0.849056603773585,0,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.0714285714285714,0.0571428571428571,0.0428571428571429,0.185714285714286,0,0.2,0.0428571428571429,0.0285714285714286,0.0285714285714286,0.0428571428571429,0.171428571428571,0.0142857142857143
"random_seq_from_cds__NO_43722",80,-0.5425,-0.591189516129032,-0.172083333333333,-0.258125,-0.51625,80,3,2,1,-0.51625,0.02625,0.873239436619718,0.0126582278481013,0.0253164556962025,0.0632911392405063,0,0.0379746835443038,0.0886075949367089,0.151898734177215,0.0379746835443038,0.0379746835443038,0.164556962025316,0.215189873417722,0.0506329113924051,0.0253164556962025,0.0253164556962025,0.0379746835443038,0.0253164556962025
"random_seq_from_cds__NO_55235",88,-0.300113636363636,-0.335494652406417,-0.0678977272727273,-0.0678977272727273,-0.271590909090909,88,4,4,1,-0.271590909090909,0.0285227272727273,0.80952380952381,0,0.0574712643678161,0.0344827586206897,0.0459770114942529,0.0574712643678161,0.0459770114942529,0.0574712643678161,0.114942528735632,0.0344827586206897,0.0689655172413793,0.126436781609195,0.0689655172413793,0.0459770114942529,0.103448275862069,0.0804597701149425,0.0574712643678161
"random_seq_from_cds__NO_43721",82,-0.377682926829268,-0.441135084427767,-0.0496515679442509,-0.0695121951219512,-0.347560975609756,82,7,5,1,-0.347560975609756,0.0301219512195122,0.787878787878788,0.0123456790123457,0.037037037037037,0.0864197530864197,0.037037037037037,0.0740740740740741,0.0864197530864197,0.0493827160493827,0.0987654320987654,0.0617283950617284,0.111111111111111,0.111111111111111,0.037037037037037,0.0246913580246914,0.0617283950617284,0.0864197530864197,0.0246913580246914
"random_seq_from_cds__NO_55237",82,-0.339878048780488,-0.421175166297118,-0.159756097560976,-0.159756097560976,-0.319512195121951,82,2,2,1,-0.319512195121951,0.0203658536585366,0.758620689655172,0.0123456790123457,0.0864197530864197,0.037037037037037,0.037037037037037,0.0987654320987654,0.0246913580246914,0.0246913580246914,0.123456790123457,0.0123456790123457,0.111111111111111,0.0740740740740741,0.0740740740740741,0.0493827160493827,0.0493827160493827,0.135802469135802,0.0493827160493827
"random_seq_from_cds__NO_20416",80,-0.2455,-0.313285714285714,-0.0716666666666667,-0.215,-0.215,80,3,1,1,-0.215,0.0305,0.686274509803922,0.0379746835443038,0,0.0632911392405063,0.10126582278481,0.0886075949367089,0.0253164556962025,0,0.0759493670886076,0.0506329113924051,0.0506329113924051,0.0632911392405063,0.0759493670886076,0.0253164556962025,0.113924050632911,0.113924050632911,0.113924050632911
"random_seq_from_cds__NO_4251",110,-0.289636363636364,-0.391583072100313,-0.0547272727272727,-0.0547272727272727,-0.273636363636364,110,5,5,1,-0.273636363636364,0.016,0.698795180722892,0.036697247706422,0.055045871559633,0.110091743119266,0.0275229357798165,0.100917431192661,0.110091743119266,0.018348623853211,0.0458715596330275,0.0642201834862385,0.036697247706422,0.0642201834862385,0.0825688073394495,0.0275229357798165,0.073394495412844,0.0642201834862385,0.0825688073394495
"random_seq_from_cds__NO_45869",84,-0.236309523809524,-0.362837837837838,-0.035515873015873,-0.071031746031746,-0.213095238095238,84,6,3,1,-0.213095238095238,0.0232142857142857,0.587301587301587,0.072289156626506,0.0481927710843374,0.0963855421686747,0.0843373493975904,0.072289156626506,0.0240963855421687,0.0240963855421687,0.0602409638554217,0.108433734939759,0.036144578313253,0.072289156626506,0.0481927710843374,0.0602409638554217,0.072289156626506,0.072289156626506,0.0481927710843374
"random_seq_from_cds__NO_52142",70,-0.354714285714286,-0.416190476190476,-0.0469387755102041,-0.0657142857142857,-0.328571428571429,70,7,5,1,-0.328571428571429,0.0261428571428571,0.789473684210526,0.0144927536231884,0.0579710144927536,0.0869565217391304,0,0.101449275362319,0.101449275362319,0.072463768115942,0.072463768115942,0.0579710144927536,0.0869565217391304,0.101449275362319,0.0579710144927536,0,0.101449275362319,0.0434782608695652,0.0434782608695652
"random_seq_from_cds__NO_15662",70,-0.294714285714286,-0.335853658536585,-0.0675,-0.09,-0.27,70,4,3,1,-0.27,0.0247142857142857,0.803921568627451,0,0.0579710144927536,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.115942028985507,0.0434782608695652,0.101449275362319,0.0579710144927536,0.0579710144927536,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0579710144927536,0.115942028985507,0.0434782608695652
"random_seq_from_cds__NO_38635",95,-0.254736842105263,-0.424011379800853,-0.0454736842105263,-0.0568421052631579,-0.227368421052632,95,5,4,1,-0.227368421052632,0.0273684210526316,0.536231884057971,0.127659574468085,0.0212765957446809,0.0851063829787234,0.0957446808510638,0.0531914893617021,0.0425531914893617,0,0.0319148936170213,0.0851063829787234,0.0531914893617021,0.0851063829787234,0.0425531914893617,0.0638297872340425,0.0106382978723404,0.0957446808510638,0.106382978723404
"random_seq_from_cds__NO_54286",94,-0.366702127659574,-0.463297872340425,-0.0712765957446808,-0.0890957446808511,-0.356382978723404,94,5,4,1,-0.356382978723404,0.0103191489361702,0.769230769230769,0.032258064516129,0.021505376344086,0.0752688172043011,0.0645161290322581,0.0860215053763441,0.0967741935483871,0.0860215053763441,0.0537634408602151,0.0645161290322581,0.118279569892473,0.0967741935483871,0.043010752688172,0.010752688172043,0.0860215053763441,0.0537634408602151,0.010752688172043
